0.0955047,0.0985273,0.0925772
0.0424389,0.0431692,0.0379193
0.0508361,0.051474,0.0475662
0.0642033,0.064876,0.0630965
0.0505341,0.0511075,0.045786
0.0475633,0.0500573,0.0409873
0.0618605,0.060478,0.0559646
0.0629295,0.0653302,0.054068
0.0752061,0.0783675,0.0663334
0.0760964,0.0793957,0.0702749
0.08215,0.0826086,0.0757091
0.0834898,0.0843159,0.0774643
0.0808598,0.0836822,0.0747571
0.0664884,0.0746004,0.0624688
0.0690705,0.0769125,0.0639769
